section,row_type,dataset_type,meeting_id,candidate_model,meeting_count,evaluator_run_count,accuracy_avg,completeness_avg,coverage_avg,accuracy_scores_by_evaluator,completeness_scores_by_evaluator,coverage_scores_by_evaluator,note,report_path
detail,meeting_model,whitehouse_press_briefings,whpb_20231221_press,gpt-51,,2,0.444,0.881,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.302, ""gpt-5-2025-08-07"": 0.585}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.841, ""gpt-5-2025-08-07"": 0.922}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20231221_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20231222_press_d,gpt-5-mini,,2,0.48,0.851,0.916,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.692, ""gpt-5-2025-08-07"": 0.269}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.865, ""gpt-5-2025-08-07"": 0.837}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.889, ""gpt-5-2025-08-07"": 0.944}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20231222_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20231222_press_d,gpt-51,,2,0.342,0.891,0.944,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.474, ""gpt-5-2025-08-07"": 0.211}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.894, ""gpt-5-2025-08-07"": 0.888}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.944, ""gpt-5-2025-08-07"": 0.944}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20231222_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_2,gpt-41-mini,,2,0.515,0.873,0.726,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.576, ""gpt-5-2025-08-07"": 0.455}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.841, ""gpt-5-2025-08-07"": 0.904}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.774, ""gpt-5-2025-08-07"": 0.677}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_2/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_2,gpt-51,,2,0.466,0.853,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.341, ""gpt-5-2025-08-07"": 0.591}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.843, ""gpt-5-2025-08-07"": 0.863}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_2/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_d,gpt-41-mini,,2,0.346,0.845,0.762,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.423, ""gpt-5-2025-08-07"": 0.269}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.865, ""gpt-5-2025-08-07"": 0.824}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.714, ""gpt-5-2025-08-07"": 0.81}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_2,gpt-5-mini,,2,0.307,0.835,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.41, ""gpt-5-2025-08-07"": 0.205}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.84, ""gpt-5-2025-08-07"": 0.831}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.903, ""gpt-5-2025-08-07"": 0.774}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_2/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_d,gpt-5-mini,,2,0.419,0.849,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.514, ""gpt-5-2025-08-07"": 0.324}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.868, ""gpt-5-2025-08-07"": 0.83}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.952, ""gpt-5-2025-08-07"": 0.952}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240104_press,gpt-41-mini,,2,0.422,0.86,0.613,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.467, ""gpt-5-2025-08-07"": 0.378}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.832, ""gpt-5-2025-08-07"": 0.888}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.613, ""gpt-5-2025-08-07"": 0.613}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240104_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240103_press_d,gpt-51,,2,0.389,0.881,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.556, ""gpt-5-2025-08-07"": 0.222}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.86, ""gpt-5-2025-08-07"": 0.903}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240103_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240104_press,gpt-5-mini,,2,0.219,0.859,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.333, ""gpt-5-2025-08-07"": 0.105}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.842, ""gpt-5-2025-08-07"": 0.876}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.839, ""gpt-5-2025-08-07"": 0.839}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240104_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240108_press,gpt-41-mini,,2,0.475,0.851,0.724,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.45, ""gpt-5-2025-08-07"": 0.5}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.824, ""gpt-5-2025-08-07"": 0.878}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.862, ""gpt-5-2025-08-07"": 0.586}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240108_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240108_press,gpt-5-mini,,2,0.729,0.844,0.81,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.708}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.837, ""gpt-5-2025-08-07"": 0.851}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.897, ""gpt-5-2025-08-07"": 0.724}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240108_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240104_press,gpt-51,,2,0.518,0.889,0.935,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.377, ""gpt-5-2025-08-07"": 0.66}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.863, ""gpt-5-2025-08-07"": 0.914}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240104_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240108_press,gpt-51,,2,0.615,0.863,0.897,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.731, ""gpt-5-2025-08-07"": 0.5}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.836, ""gpt-5-2025-08-07"": 0.889}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.931, ""gpt-5-2025-08-07"": 0.862}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240108_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240109_press,gpt-41-mini,,2,0.446,0.825,0.742,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.486, ""gpt-5-2025-08-07"": 0.405}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.822, ""gpt-5-2025-08-07"": 0.828}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.677}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240109_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240109_press,gpt-51,,2,0.457,0.877,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.304, ""gpt-5-2025-08-07"": 0.609}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.896}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.903}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240109_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240109_press,gpt-5-mini,,2,0.329,0.822,0.855,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.317, ""gpt-5-2025-08-07"": 0.341}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.817, ""gpt-5-2025-08-07"": 0.827}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.774}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240109_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240110_press,gpt-41-mini,,2,0.281,0.845,0.742,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.333, ""gpt-5-2025-08-07"": 0.229}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.831, ""gpt-5-2025-08-07"": 0.86}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.677}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240110_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240110_press,gpt-5-mini,,2,0.261,0.836,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.295, ""gpt-5-2025-08-07"": 0.227}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.84, ""gpt-5-2025-08-07"": 0.832}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.806}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240110_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press,gpt-41-mini,,2,0.305,0.829,0.774,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.361, ""gpt-5-2025-08-07"": 0.25}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.828, ""gpt-5-2025-08-07"": 0.829}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.774, ""gpt-5-2025-08-07"": 0.774}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240110_press,gpt-51,,2,0.25,0.871,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.275, ""gpt-5-2025-08-07"": 0.225}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.844, ""gpt-5-2025-08-07"": 0.898}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.968, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240110_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press,gpt-5-mini,,2,0.415,0.838,0.806,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.453, ""gpt-5-2025-08-07"": 0.377}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.818, ""gpt-5-2025-08-07"": 0.858}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.742}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press,gpt-51,,2,0.345,0.868,0.935,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.493, ""gpt-5-2025-08-07"": 0.197}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.832, ""gpt-5-2025-08-07"": 0.904}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press_2_d,gpt-41-mini,,2,0.397,0.833,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.471, ""gpt-5-2025-08-07"": 0.324}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.838, ""gpt-5-2025-08-07"": 0.829}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press_2_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press_2_d,gpt-5-mini,,2,0.407,0.904,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.481, ""gpt-5-2025-08-07"": 0.333}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.892, ""gpt-5-2025-08-07"": 0.916}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press_2_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press,gpt-41-mini,,2,0.552,0.833,0.833,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.579, ""gpt-5-2025-08-07"": 0.526}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.85, ""gpt-5-2025-08-07"": 0.815}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.833, ""gpt-5-2025-08-07"": 0.833}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240111_press_2_d,gpt-51,,2,0.444,0.912,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.547, ""gpt-5-2025-08-07"": 0.34}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.894, ""gpt-5-2025-08-07"": 0.93}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240111_press_2_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press,gpt-5-mini,,2,0.628,0.863,0.958,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.465, ""gpt-5-2025-08-07"": 0.791}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.873, ""gpt-5-2025-08-07"": 0.853}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.958, ""gpt-5-2025-08-07"": 0.958}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press_2_d,gpt-41-mini,,2,0.572,0.843,0.935,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.657, ""gpt-5-2025-08-07"": 0.486}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.823, ""gpt-5-2025-08-07"": 0.863}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.87}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press_2_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press,gpt-51,,2,0.483,0.882,0.958,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.6, ""gpt-5-2025-08-07"": 0.367}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.847, ""gpt-5-2025-08-07"": 0.917}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.958, ""gpt-5-2025-08-07"": 0.958}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press_2_d,gpt-5-mini,,2,0.53,0.838,0.957,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.545, ""gpt-5-2025-08-07"": 0.515}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.841, ""gpt-5-2025-08-07"": 0.835}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.957, ""gpt-5-2025-08-07"": 0.957}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press_2_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240112_press_2_d,gpt-51,,2,0.425,0.883,0.978,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.468, ""gpt-5-2025-08-07"": 0.383}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.874, ""gpt-5-2025-08-07"": 0.893}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.957, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240112_press_2_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240116_press,gpt-41-mini,,2,0.672,0.865,0.774,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.759, ""gpt-5-2025-08-07"": 0.586}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.852, ""gpt-5-2025-08-07"": 0.878}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.742}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240116_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240116_press,gpt-51,,2,0.51,0.881,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.5, ""gpt-5-2025-08-07"": 0.521}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.862, ""gpt-5-2025-08-07"": 0.9}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.968, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240116_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240118_press,gpt-41-mini,,2,0.536,0.813,0.866,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.536, ""gpt-5-2025-08-07"": null}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.808, ""gpt-5-2025-08-07"": 0.818}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.808, ""gpt-5-2025-08-07"": 0.923}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240118_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240116_press,gpt-5-mini,,2,0.425,0.857,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.481, ""gpt-5-2025-08-07"": 0.37}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.841, ""gpt-5-2025-08-07"": 0.872}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.742}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240116_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240118_press,gpt-51,,2,0.432,0.888,0.962,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.455, ""gpt-5-2025-08-07"": 0.409}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.865, ""gpt-5-2025-08-07"": 0.911}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.962, ""gpt-5-2025-08-07"": 0.962}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240118_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240118_press,gpt-5-mini,,2,0.487,0.853,0.962,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.487, ""gpt-5-2025-08-07"": 0.487}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.84, ""gpt-5-2025-08-07"": 0.865}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.962, ""gpt-5-2025-08-07"": 0.962}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240118_press/offline/evaluation_report_standard_gpt-5-mini.json
